date,store_id,daily_sales,promotion_active,day_of_week,month,is_weekend,store_size,city_population
2023-05-13,store_1,202.45,0,5,5,1,small,50000
2023-05-14,store_1,185.2,0,6,5,1,small,50000
2023-05-15,store_1,134.29,0,0,5,0,small,50000
2023-05-16,store_1,148.47,0,1,5,0,small,50000
2023-05-17,store_1,147.13,0,2,5,0,small,50000
2023-05-18,store_1,142.9,0,3,5,0,small,50000
2023-05-19,store_1,132.17,0,4,5,0,small,50000
2023-05-20,store_1,168.05,0,5,5,1,small,50000
2023-05-21,store_1,228.54,1,6,5,1,small,50000
2023-05-22,store_1,129.25,0,0,5,0,small,50000
2023-05-23,store_1,128.34,0,1,5,0,small,50000
2023-05-24,store_1,132.75,0,2,5,0,small,50000
2023-05-25,store_1,138.44,0,3,5,0,small,50000
2023-05-26,store_1,139.74,0,4,5,0,small,50000
2023-05-27,store_1,165.89,0,5,5,1,small,50000
2023-05-28,store_1,186.01,0,6,5,1,small,50000
2023-05-29,store_1,139.61,0,0,5,0,small,50000
2023-05-30,store_1,137.44,0,1,5,0,small,50000
2023-05-31,store_1,131.96,0,2,5,0,small,50000
2023-06-01,store_1,126.36,0,3,6,0,small,50000
2023-06-02,store_1,144.98,0,4,6,0,small,50000
2023-06-03,store_1,247.95,1,5,6,1,small,50000
2023-06-04,store_1,187.59,0,6,6,1,small,50000
2023-06-05,store_1,133.98,0,0,6,0,small,50000
2023-06-06,store_1,132.72,0,1,6,0,small,50000
2023-06-07,store_1,150.04,0,2,6,0,small,50000
2023-06-08,store_1,168.32,0,3,6,0,small,50000
2023-06-09,store_1,135.48,0,4,6,0,small,50000
2023-06-10,store_1,184.83,0,5,6,1,small,50000
2023-06-11,store_1,181.41,0,6,6,1,small,50000
2023-06-12,store_1,129.59,0,0,6,0,small,50000
2023-06-13,store_1,133.83,0,1,6,0,small,50000
2023-06-14,store_1,161.14,0,2,6,0,small,50000
2023-06-15,store_1,130.94,0,3,6,0,small,50000
2023-06-16,store_1,139.66,0,4,6,0,small,50000
2023-06-17,store_1,233.88,1,5,6,1,small,50000
2023-06-18,store_1,181.86,0,6,6,1,small,50000
2023-06-19,store_1,131.0,0,0,6,0,small,50000
2023-06-20,store_1,133.22,0,1,6,0,small,50000
2023-06-21,store_1,122.83,0,2,6,0,small,50000
2023-06-22,store_1,139.97,0,3,6,0,small,50000
2023-06-23,store_1,134.92,0,4,6,0,small,50000
2023-06-24,store_1,190.29,0,5,6,1,small,50000
2023-06-25,store_1,181.93,0,6,6,1,small,50000
2023-06-26,store_1,130.78,0,0,6,0,small,50000
2023-06-27,store_1,128.15,0,1,6,0,small,50000
2023-06-28,store_1,138.92,0,2,6,0,small,50000
2023-06-29,store_1,153.55,0,3,6,0,small,50000
2023-06-30,store_1,132.68,0,4,6,0,small,50000
2023-07-01,store_1,156.12,0,5,7,1,small,50000
2023-07-02,store_1,185.86,0,6,7,1,small,50000
2023-07-03,store_1,152.25,0,0,7,0,small,50000
2023-07-04,store_1,145.02,0,1,7,0,small,50000
2023-07-05,store_1,125.5,0,2,7,0,small,50000
2023-07-06,store_1,140.38,0,3,7,0,small,50000
2023-07-07,store_1,148.36,0,4,7,0,small,50000
2023-07-08,store_1,176.75,0,5,7,1,small,50000
2023-07-09,store_1,175.03,0,6,7,1,small,50000
2023-07-10,store_1,133.37,0,0,7,0,small,50000
2023-07-11,store_1,136.9,0,1,7,0,small,50000
2023-07-12,store_1,126.19,0,2,7,0,small,50000
2023-07-13,store_1,141.28,0,3,7,0,small,50000
2023-07-14,store_1,141.84,0,4,7,0,small,50000
2023-07-15,store_1,187.0,0,5,7,1,small,50000
2023-07-16,store_1,182.47,0,6,7,1,small,50000
2023-07-17,store_1,125.95,0,0,7,0,small,50000
2023-07-18,store_1,136.36,0,1,7,0,small,50000
2023-07-19,store_1,159.18,0,2,7,0,small,50000
2023-07-20,store_1,141.72,0,3,7,0,small,50000
2023-07-21,store_1,130.27,0,4,7,0,small,50000
2023-07-22,store_1,191.97,0,5,7,1,small,50000
2023-07-23,store_1,209.74,0,6,7,1,small,50000
2023-07-24,store_1,143.18,0,0,7,0,small,50000
2023-07-25,store_1,137.44,0,1,7,0,small,50000
2023-07-26,store_1,153.85,0,2,7,0,small,50000
2023-07-27,store_1,133.75,0,3,7,0,small,50000
2023-07-28,store_1,150.38,0,4,7,0,small,50000
2023-07-29,store_1,236.3,1,5,7,1,small,50000
2023-07-30,store_1,177.32,0,6,7,1,small,50000
2023-07-31,store_1,147.86,0,0,7,0,small,50000
2023-08-01,store_1,153.38,0,1,8,0,small,50000
2023-08-02,store_1,138.22,0,2,8,0,small,50000
2023-08-03,store_1,153.05,0,3,8,0,small,50000
2023-08-04,store_1,143.55,0,4,8,0,small,50000
2023-08-05,store_1,171.84,0,5,8,1,small,50000
2023-08-06,store_1,239.69,1,6,8,1,small,50000
2023-08-07,store_1,196.13,1,0,8,0,small,50000
2023-08-08,store_1,208.97,1,1,8,0,small,50000
2023-08-09,store_1,203.51,1,2,8,0,small,50000
2023-08-10,store_1,203.77,1,3,8,0,small,50000
2023-08-11,store_1,124.78,0,4,8,0,small,50000
2023-08-12,store_1,262.12,1,5,8,1,small,50000
2023-08-13,store_1,193.35,0,6,8,1,small,50000
2023-08-14,store_1,142.55,0,0,8,0,small,50000
2023-08-15,store_1,146.78,0,1,8,0,small,50000
2023-08-16,store_1,120.5,0,2,8,0,small,50000
2023-08-17,store_1,114.12,0,3,8,0,small,50000
2023-08-18,store_1,142.38,0,4,8,0,small,50000
2023-08-19,store_1,182.71,0,5,8,1,small,50000
2023-08-20,store_1,243.53,1,6,8,1,small,50000
2023-08-21,store_1,144.3,0,0,8,0,small,50000
2023-08-22,store_1,141.79,0,1,8,0,small,50000
2023-08-23,store_1,143.15,0,2,8,0,small,50000
2023-08-24,store_1,149.55,0,3,8,0,small,50000
2023-08-25,store_1,133.75,0,4,8,0,small,50000
2023-08-26,store_1,188.73,0,5,8,1,small,50000
2023-08-27,store_1,174.26,0,6,8,1,small,50000
2023-08-28,store_1,118.6,0,0,8,0,small,50000
2023-08-29,store_1,136.37,0,1,8,0,small,50000
2023-08-30,store_1,151.43,0,2,8,0,small,50000
2023-08-31,store_1,130.05,0,3,8,0,small,50000
2023-09-01,store_1,144.5,0,4,9,0,small,50000
2023-09-02,store_1,197.07,0,5,9,1,small,50000
2023-09-03,store_1,262.79,1,6,9,1,small,50000
2023-09-04,store_1,132.49,0,0,9,0,small,50000
2023-09-05,store_1,131.55,0,1,9,0,small,50000
2023-09-06,store_1,140.17,0,2,9,0,small,50000
2023-09-07,store_1,142.75,0,3,9,0,small,50000
2023-09-08,store_1,146.97,0,4,9,0,small,50000
2023-09-09,store_1,193.57,0,5,9,1,small,50000
2023-09-10,store_1,223.52,0,6,9,1,small,50000
2023-09-11,store_1,156.31,0,0,9,0,small,50000
2023-09-12,store_1,135.9,0,1,9,0,small,50000
2023-09-13,store_1,163.4,0,2,9,0,small,50000
2023-09-14,store_1,127.41,0,3,9,0,small,50000
2023-09-15,store_1,128.52,0,4,9,0,small,50000
2023-09-16,store_1,195.58,0,5,9,1,small,50000
2023-09-17,store_1,243.39,1,6,9,1,small,50000
2023-09-18,store_1,113.01,0,0,9,0,small,50000
2023-09-19,store_1,156.47,0,1,9,0,small,50000
2023-09-20,store_1,146.77,0,2,9,0,small,50000
2023-09-21,store_1,138.76,0,3,9,0,small,50000
2023-09-22,store_1,137.89,0,4,9,0,small,50000
2023-09-23,store_1,180.92,0,5,9,1,small,50000
2023-09-24,store_1,207.5,1,6,9,1,small,50000
2023-09-25,store_1,129.97,0,0,9,0,small,50000
2023-09-26,store_1,132.5,0,1,9,0,small,50000
2023-09-27,store_1,152.15,0,2,9,0,small,50000
2023-09-28,store_1,133.55,0,3,9,0,small,50000
2023-09-29,store_1,144.26,0,4,9,0,small,50000
2023-09-30,store_1,181.6,0,5,9,1,small,50000
2023-10-01,store_1,171.21,0,6,10,1,small,50000
2023-10-02,store_1,143.07,0,0,10,0,small,50000
2023-10-03,store_1,139.87,0,1,10,0,small,50000
2023-10-04,store_1,152.15,0,2,10,0,small,50000
2023-10-05,store_1,135.62,0,3,10,0,small,50000
2023-10-06,store_1,132.79,0,4,10,0,small,50000
2023-10-07,store_1,196.63,0,5,10,1,small,50000
2023-10-08,store_1,181.71,0,6,10,1,small,50000
2023-10-09,store_1,150.47,0,0,10,0,small,50000
2023-10-10,store_1,134.07,0,1,10,0,small,50000
2023-10-11,store_1,141.79,0,2,10,0,small,50000
2023-10-12,store_1,133.28,0,3,10,0,small,50000
2023-10-13,store_1,130.85,0,4,10,0,small,50000
2023-10-14,store_1,151.87,0,5,10,1,small,50000
2023-10-15,store_1,206.94,0,6,10,1,small,50000
2023-10-16,store_1,134.72,0,0,10,0,small,50000
2023-10-17,store_1,145.98,0,1,10,0,small,50000
2023-10-18,store_1,138.36,0,2,10,0,small,50000
2023-10-19,store_1,153.45,0,3,10,0,small,50000
2023-10-20,store_1,120.81,0,4,10,0,small,50000
2023-10-21,store_1,187.63,0,5,10,1,small,50000
2023-10-22,store_1,195.8,0,6,10,1,small,50000
2023-10-23,store_1,140.96,0,0,10,0,small,50000
2023-10-24,store_1,131.95,0,1,10,0,small,50000
2023-10-25,store_1,121.27,0,2,10,0,small,50000
2023-10-26,store_1,133.09,0,3,10,0,small,50000
2023-10-27,store_1,118.35,0,4,10,0,small,50000
2023-10-28,store_1,263.93,1,5,10,1,small,50000
2023-10-29,store_1,191.66,0,6,10,1,small,50000
2023-10-30,store_1,149.88,0,0,10,0,small,50000
2023-10-31,store_1,129.79,0,1,10,0,small,50000
2023-11-01,store_1,147.33,0,2,11,0,small,50000
2023-11-02,store_1,168.3,0,3,11,0,small,50000
2023-11-03,store_1,167.8,0,4,11,0,small,50000
2023-11-04,store_1,181.58,0,5,11,1,small,50000
2023-11-05,store_1,200.74,0,6,11,1,small,50000
2023-11-06,store_1,182.02,0,0,11,0,small,50000
2023-11-07,store_1,171.62,0,1,11,0,small,50000
2023-11-08,store_1,158.28,0,2,11,0,small,50000
2023-11-09,store_1,145.87,0,3,11,0,small,50000
2023-11-10,store_1,149.12,0,4,11,0,small,50000
2023-11-11,store_1,205.31,0,5,11,1,small,50000
2023-11-12,store_1,188.61,0,6,11,1,small,50000
2023-11-13,store_1,177.31,0,0,11,0,small,50000
2023-11-14,store_1,175.99,0,1,11,0,small,50000
2023-11-15,store_1,146.34,0,2,11,0,small,50000
2023-11-16,store_1,186.12,0,3,11,0,small,50000
2023-11-17,store_1,155.7,0,4,11,0,small,50000
2023-11-18,store_1,212.84,0,5,11,1,small,50000
2023-11-19,store_1,204.67,0,6,11,1,small,50000
2023-11-20,store_1,147.51,0,0,11,0,small,50000
2023-11-21,store_1,157.05,0,1,11,0,small,50000
2023-11-22,store_1,138.4,0,2,11,0,small,50000
2023-11-23,store_1,157.16,0,3,11,0,small,50000
2023-11-24,store_1,160.56,0,4,11,0,small,50000
2023-11-25,store_1,216.77,0,5,11,1,small,50000
2023-11-26,store_1,186.66,0,6,11,1,small,50000
2023-11-27,store_1,142.57,0,0,11,0,small,50000
2023-11-28,store_1,164.19,0,1,11,0,small,50000
2023-11-29,store_1,146.55,0,2,11,0,small,50000
2023-11-30,store_1,159.01,0,3,11,0,small,50000
2023-12-01,store_1,200.94,0,4,12,0,small,50000
2023-12-02,store_1,216.47,0,5,12,1,small,50000
2023-12-03,store_1,302.57,1,6,12,1,small,50000
2023-12-04,store_1,197.09,0,0,12,0,small,50000
2023-12-05,store_1,156.31,0,1,12,0,small,50000
2023-12-06,store_1,180.04,0,2,12,0,small,50000
2023-12-07,store_1,217.24,0,3,12,0,small,50000
2023-12-08,store_1,187.35,0,4,12,0,small,50000
2023-12-09,store_1,348.62,1,5,12,1,small,50000
2023-12-10,store_1,232.29,0,6,12,1,small,50000
2023-12-11,store_1,164.43,0,0,12,0,small,50000
2023-12-12,store_1,160.8,0,1,12,0,small,50000
2023-12-13,store_1,186.68,0,2,12,0,small,50000
2023-12-14,store_1,187.06,0,3,12,0,small,50000
2023-12-15,store_1,209.1,0,4,12,0,small,50000
2023-12-16,store_1,234.07,0,5,12,1,small,50000
2023-12-17,store_1,332.73,1,6,12,1,small,50000
2023-12-18,store_1,181.4,0,0,12,0,small,50000
2023-12-19,store_1,166.05,0,1,12,0,small,50000
2023-12-20,store_1,186.99,0,2,12,0,small,50000
2023-12-21,store_1,198.6,0,3,12,0,small,50000
2023-12-22,store_1,192.66,0,4,12,0,small,50000
2023-12-23,store_1,306.7,1,5,12,1,small,50000
2023-12-24,store_1,293.61,0,6,12,1,small,50000
2023-12-25,store_1,179.37,0,0,12,0,small,50000
2023-12-26,store_1,200.85,0,1,12,0,small,50000
2023-12-27,store_1,178.41,0,2,12,0,small,50000
2023-12-28,store_1,200.47,0,3,12,0,small,50000
2023-12-29,store_1,180.39,0,4,12,0,small,50000
2023-12-30,store_1,322.25,1,5,12,1,small,50000
2023-12-31,store_1,351.96,1,6,12,1,small,50000
2022-01-01,store_2,592.74,0,5,1,1,medium,200000
2022-01-02,store_2,502.64,0,6,1,1,medium,200000
2022-01-03,store_2,376.79,0,0,1,0,medium,200000
2022-01-04,store_2,366.31,0,1,1,0,medium,200000
2022-01-05,store_2,361.75,0,2,1,0,medium,200000
2022-01-06,store_2,368.34,0,3,1,0,medium,200000
2022-01-07,store_2,372.99,0,4,1,0,medium,200000
2022-01-08,store_2,547.93,0,5,1,1,medium,200000
2022-01-09,store_2,533.96,0,6,1,1,medium,200000
2022-01-10,store_2,412.1,0,0,1,0,medium,200000
2022-01-11,store_2,411.55,0,1,1,0,medium,200000
2022-01-12,store_2,426.73,0,2,1,0,medium,200000
2022-01-13,store_2,365.95,0,3,1,0,medium,200000
2022-01-14,store_2,396.52,0,4,1,0,medium,200000
2022-01-15,store_2,445.75,0,5,1,1,medium,200000
2022-01-16,store_2,446.11,0,6,1,1,medium,200000
2022-01-17,store_2,393.34,0,0,1,0,medium,200000
2022-01-18,store_2,385.83,0,1,1,0,medium,200000
2022-01-19,store_2,391.01,0,2,1,0,medium,200000
2022-01-20,store_2,409.09,0,3,1,0,medium,200000
2022-01-21,store_2,435.54,0,4,1,0,medium,200000
2022-01-22,store_2,513.5,0,5,1,1,medium,200000
2022-01-23,store_2,506.79,0,6,1,1,medium,200000
2022-01-24,store_2,368.07,0,0,1,0,medium,200000
2022-01-25,store_2,417.51,0,1,1,0,medium,200000
2022-01-26,store_2,370.62,0,2,1,0,medium,200000
2022-01-27,store_2,381.63,0,3,1,0,medium,200000
2022-01-28,store_2,410.13,0,4,1,0,medium,200000
2022-01-29,store_2,516.91,0,5,1,1,medium,200000
2022-01-30,store_2,514.66,0,6,1,1,medium,200000
2022-01-31,store_2,363.75,0,0,1,0,medium,200000
2022-02-01,store_2,400.95,0,1,2,0,medium,200000
2022-02-02,store_2,458.85,0,2,2,0,medium,200000
2022-02-03,store_2,350.23,0,3,2,0,medium,200000
2022-02-04,store_2,356.04,0,4,2,0,medium,200000
2022-02-05,store_2,546.12,0,5,2,1,medium,200000
2022-02-06,store_2,523.72,0,6,2,1,medium,200000
2022-02-07,store_2,433.48,0,0,2,0,medium,200000
2022-02-08,store_2,367.61,0,1,2,0,medium,200000
2022-02-09,store_2,418.55,0,2,2,0,medium,200000
2022-02-10,store_2,401.24,0,3,2,0,medium,200000
2022-02-11,store_2,361.17,0,4,2,0,medium,200000
2022-02-12,store_2,659.45,1,5,2,1,medium,200000
2022-02-13,store_2,514.92,0,6,2,1,medium,200000
2022-02-14,store_2,364.05,0,0,2,0,medium,200000
2022-02-15,store_2,426.12,0,1,2,0,medium,200000
2022-02-16,store_2,413.74,0,2,2,0,medium,200000
2022-02-17,store_2,375.72,0,3,2,0,medium,200000
2022-02-18,store_2,386.02,0,4,2,0,medium,200000
2022-02-19,store_2,553.44,0,5,2,1,medium,200000
2022-02-20,store_2,511.88,0,6,2,1,medium,200000
2022-02-21,store_2,453.12,0,0,2,0,medium,200000
2022-02-22,store_2,407.49,0,1,2,0,medium,200000
2022-02-23,store_2,365.63,0,2,2,0,medium,200000
2022-02-24,store_2,358.18,0,3,2,0,medium,200000
2022-02-25,store_2,424.37,0,4,2,0,medium,200000
2022-02-26,store_2,496.79,0,5,2,1,medium,200000
2022-02-27,store_2,520.63,0,6,2,1,medium,200000
2022-02-28,store_2,302.66,0,0,2,0,medium,200000
2022-03-01,store_2,391.89,0,1,3,0,medium,200000
2022-03-02,store_2,347.42,0,2,3,0,medium,200000
2022-03-03,store_2,347.07,0,3,3,0,medium,200000
2022-03-04,store_2,430.14,0,4,3,0,medium,200000
2022-03-05,store_2,501.93,0,5,3,1,medium,200000
2022-03-06,store_2,499.89,0,6,3,1,medium,200000
2022-03-07,store_2,457.46,0,0,3,0,medium,200000
2022-03-08,store_2,422.0,0,1,3,0,medium,200000
2022-03-09,store_2,441.82,0,2,3,0,medium,200000
2022-03-10,store_2,431.59,0,3,3,0,medium,200000
2022-03-11,store_2,417.07,0,4,3,0,medium,200000
2022-03-12,store_2,579.24,0,5,3,1,medium,200000
2022-03-13,store_2,484.06,0,6,3,1,medium,200000
2022-03-14,store_2,364.24,0,0,3,0,medium,200000
2022-03-15,store_2,347.53,0,1,3,0,medium,200000
2022-03-16,store_2,337.18,0,2,3,0,medium,200000
2022-03-17,store_2,395.6,0,3,3,0,medium,200000
2022-03-18,store_2,344.08,0,4,3,0,medium,200000
2022-03-19,store_2,468.93,0,5,3,1,medium,200000
2022-03-20,store_2,506.75,0,6,3,1,medium,200000
2022-03-21,store_2,309.25,0,0,3,0,medium,200000
2022-03-22,store_2,389.61,0,1,3,0,medium,200000
2022-03-23,store_2,392.53,0,2,3,0,medium,200000
2022-03-24,store_2,455.39,0,3,3,0,medium,200000
2022-03-25,store_2,398.91,0,4,3,0,medium,200000
2022-03-26,store_2,703.33,1,5,3,1,medium,200000
2022-03-27,store_2,579.93,0,6,3,1,medium,200000
2022-03-28,store_2,384.76,0,0,3,0,medium,200000
2022-03-29,store_2,398.29,0,1,3,0,medium,200000
2022-03-30,store_2,423.07,0,2,3,0,medium,200000
2022-03-31,store_2,369.02,0,3,3,0,medium,200000
2022-04-01,store_2,423.38,0,4,4,0,medium,200000
2022-04-02,store_2,460.47,0,5,4,1,medium,200000
2022-04-03,store_2,734.42,1,6,4,1,medium,200000
2022-04-04,store_2,413.7,0,0,4,0,medium,200000
2022-04-05,store_2,380.05,0,1,4,0,medium,200000
2022-04-06,store_2,386.87,0,2,4,0,medium,200000
2022-04-07,store_2,445.03,0,3,4,0,medium,200000
2022-04-08,store_2,389.19,0,4,4,0,medium,200000
2022-04-09,store_2,538.78,0,5,4,1,medium,200000
2022-04-10,store_2,700.32,1,6,4,1,medium,200000
2022-04-11,store_2,371.87,0,0,4,0,medium,200000
2022-04-12,store_2,373.92,0,1,4,0,medium,200000
2022-04-13,store_2,405.09,0,2,4,0,medium,200000
2022-04-14,store_2,437.16,0,3,4,0,medium,200000
2022-04-15,store_2,352.0,0,4,4,0,medium,200000
2022-04-16,store_2,582.13,0,5,4,1,medium,200000
2022-04-17,store_2,543.32,0,6,4,1,medium,200000
2022-04-18,store_2,385.45,0,0,4,0,medium,200000
2022-04-19,store_2,403.3,0,1,4,0,medium,200000
2022-04-20,store_2,412.44,0,2,4,0,medium,200000
2022-04-21,store_2,358.75,0,3,4,0,medium,200000
2022-04-22,store_2,388.12,0,4,4,0,medium,200000
2022-04-23,store_2,517.33,0,5,4,1,medium,200000
2022-04-24,store_2,449.92,0,6,4,1,medium,200000
2022-04-25,store_2,419.58,0,0,4,0,medium,200000
2022-04-26,store_2,373.72,0,1,4,0,medium,200000
2022-04-27,store_2,375.45,0,2,4,0,medium,200000
2022-04-28,store_2,390.6,0,3,4,0,medium,200000
2022-04-29,store_2,407.33,0,4,4,0,medium,200000
2022-04-30,store_2,719.31,1,5,4,1,medium,200000
2022-05-01,store_2,519.49,0,6,5,1,medium,200000
2022-05-02,store_2,403.78,0,0,5,0,medium,200000
2022-05-03,store_2,370.82,0,1,5,0,medium,200000
2022-05-04,store_2,398.34,0,2,5,0,medium,200000
2022-05-05,store_2,410.7,0,3,5,0,medium,200000
2022-05-06,store_2,375.17,0,4,5,0,medium,200000
2022-05-07,store_2,518.86,0,5,5,1,medium,200000
2022-05-08,store_2,541.5,0,6,5,1,medium,200000
2022-05-09,store_2,390.89,0,0,5,0,medium,200000
2022-05-10,store_2,354.44,0,1,5,0,medium,200000
2022-05-11,store_2,437.47,0,2,5,0,medium,200000
2022-05-12,store_2,430.67,0,3,5,0,medium,200000
2022-05-13,store_2,393.49,0,4,5,0,medium,200000
2022-05-14,store_2,582.8,0,5,5,1,medium,200000
2022-05-15,store_2,543.73,0,6,5,1,medium,200000
2022-05-16,store_2,387.25,0,0,5,0,medium,200000
2022-05-17,store_2,371.9,0,1,5,0,medium,200000
2022-05-18,store_2,359.69,0,2,5,0,medium,200000
2022-05-19,store_2,389.03,0,3,5,0,medium,200000
2022-05-20,store_2,366.4,0,4,5,0,medium,200000
2022-05-21,store_2,485.33,0,5,5,1,medium,200000
2022-05-22,store_2,532.44,0,6,5,1,medium,200000
2022-05-23,store_2,351.64,0,0,5,0,medium,200000
2022-05-24,store_2,343.5,0,1,5,0,medium,200000
2022-05-25,store_2,397.24,0,2,5,0,medium,200000
2022-05-26,store_2,557.05,1,3,5,0,medium,200000
2022-05-27,store_2,549.38,1,4,5,0,medium,200000
2022-05-28,store_2,611.68,1,5,5,1,medium,200000
2022-05-29,store_2,660.44,1,6,5,1,medium,200000
2022-05-30,store_2,375.38,0,0,5,0,medium,200000
2022-05-31,store_2,346.12,0,1,5,0,medium,200000
2022-06-01,store_2,395.32,0,2,6,0,medium,200000
2022-06-02,store_2,401.07,0,3,6,0,medium,200000
2022-06-03,store_2,388.38,0,4,6,0,medium,200000
2022-06-04,store_2,614.24,1,5,6,1,medium,200000
2022-06-05,store_2,601.32,0,6,6,1,medium,200000
2022-06-06,store_2,369.05,0,0,6,0,medium,200000
2022-06-07,store_2,424.71,0,1,6,0,medium,200000
2022-06-08,store_2,439.05,0,2,6,0,medium,200000
2022-06-09,store_2,381.75,0,3,6,0,medium,200000
2022-06-10,store_2,407.49,0,4,6,0,medium,200000
2022-06-11,store_2,464.17,0,5,6,1,medium,200000
2022-06-12,store_2,504.05,0,6,6,1,medium,200000
2022-06-13,store_2,408.69,0,0,6,0,medium,200000
2022-06-14,store_2,395.06,0,1,6,0,medium,200000
2022-06-15,store_2,417.15,0,2,6,0,medium,200000
2022-06-16,store_2,379.66,0,3,6,0,medium,200000
2022-06-17,store_2,425.05,0,4,6,0,medium,200000
2022-06-18,store_2,479.95,0,5,6,1,medium,200000
2022-06-19,store_2,725.13,1,6,6,1,medium,200000
2022-06-20,store_2,376.8,0,0,6,0,medium,200000
2022-06-21,store_2,342.28,0,1,6,0,medium,200000
2022-06-22,store_2,416.77,0,2,6,0,medium,200000
2022-06-23,store_2,314.15,0,3,6,0,medium,200000
2022-06-24,store_2,371.91,0,4,6,0,medium,200000
2022-06-25,store_2,477.27,0,5,6,1,medium,200000
2022-06-26,store_2,570.49,0,6,6,1,medium,200000
2022-06-27,store_2,421.06,0,0,6,0,medium,200000
2022-06-28,store_2,361.57,0,1,6,0,medium,200000
2022-06-29,store_2,357.3,0,2,6,0,medium,200000
2022-06-30,store_2,380.67,0,3,6,0,medium,200000
2022-07-01,store_2,359.35,0,4,7,0,medium,200000
2022-07-02,store_2,784.14,1,5,7,1,medium,200000
2022-07-03,store_2,448.57,0,6,7,1,medium,200000
2022-07-04,store_2,452.35,0,0,7,0,medium,200000
2022-07-05,store_2,407.5,0,1,7,0,medium,200000
2022-07-06,store_2,413.39,0,2,7,0,medium,200000
2022-07-07,store_2,398.77,0,3,7,0,medium,200000
2022-07-08,store_2,345.22,0,4,7,0,medium,200000
2022-07-09,store_2,553.42,0,5,7,1,medium,200000
2022-07-10,store_2,521.83,0,6,7,1,medium,200000
2022-07-11,store_2,365.31,0,0,7,0,medium,200000
2022-07-12,store_2,429.85,0,1,7,0,medium,200000
2022-07-13,store_2,427.15,0,2,7,0,medium,200000
2022-07-14,store_2,430.09,0,3,7,0,medium,200000
2022-07-15,store_2,424.95,0,4,7,0,medium,200000
2022-07-16,store_2,498.37,0,5,7,1,medium,200000
2022-07-17,store_2,543.24,0,6,7,1,medium,200000
2022-07-18,store_2,429.3,0,0,7,0,medium,200000
2022-07-19,store_2,425.52,0,1,7,0,medium,200000
2022-07-20,store_2,320.13,0,2,7,0,medium,200000
2022-07-21,store_2,393.52,0,3,7,0,medium,200000
2022-07-22,store_2,373.36,0,4,7,0,medium,200000
2022-07-23,store_2,581.2,0,5,7,1,medium,200000
2022-07-24,store_2,518.52,0,6,7,1,medium,200000
2022-07-25,store_2,410.43,0,0,7,0,medium,200000
2022-07-26,store_2,402.17,0,1,7,0,medium,200000
2022-07-27,store_2,437.9,0,2,7,0,medium,200000
2022-07-28,store_2,453.77,0,3,7,0,medium,200000
2022-07-29,store_2,397.41,0,4,7,0,medium,200000
2022-07-30,store_2,531.45,0,5,7,1,medium,200000
2022-07-31,store_2,579.17,0,6,7,1,medium,200000
2022-08-01,store_2,360.83,0,0,8,0,medium,200000
2022-08-02,store_2,364.19,0,1,8,0,medium,200000
2022-08-03,store_2,375.72,0,2,8,0,medium,200000
2022-08-04,store_2,420.82,0,3,8,0,medium,200000
2022-08-05,store_2,398.58,0,4,8,0,medium,200000
2022-08-06,store_2,494.89,0,5,8,1,medium,200000
2022-08-07,store_2,573.78,0,6,8,1,medium,200000
2022-08-08,store_2,348.41,0,0,8,0,medium,200000
2022-08-09,store_2,374.77,0,1,8,0,medium,200000
2022-08-10,store_2,391.73,0,2,8,0,medium,200000
2022-08-11,store_2,454.09,0,3,8,0,medium,200000
2022-08-12,store_2,375.74,0,4,8,0,medium,200000
2022-08-13,store_2,544.47,0,5,8,1,medium,200000
2022-08-14,store_2,515.52,0,6,8,1,medium,200000
2022-08-15,store_2,359.07,0,0,8,0,medium,200000
2022-08-16,store_2,413.26,0,1,8,0,medium,200000
2022-08-17,store_2,387.42,0,2,8,0,medium,200000
2022-08-18,store_2,380.03,0,3,8,0,medium,200000
2022-08-19,store_2,354.65,0,4,8,0,medium,200000
2022-08-20,store_2,525.41,0,5,8,1,medium,200000
2022-08-21,store_2,585.45,0,6,8,1,medium,200000
2022-08-22,store_2,377.44,0,0,8,0,medium,200000
2022-08-23,store_2,361.76,0,1,8,0,medium,200000
2022-08-24,store_2,344.22,0,2,8,0,medium,200000
2022-08-25,store_2,341.51,0,3,8,0,medium,200000
2022-08-26,store_2,392.98,0,4,8,0,medium,200000
2022-08-27,store_2,526.13,0,5,8,1,medium,200000
2022-08-28,store_2,539.07,0,6,8,1,medium,200000
2022-08-29,store_2,394.5,0,0,8,0,medium,200000
2022-08-30,store_2,403.08,0,1,8,0,medium,200000
2022-08-31,store_2,444.83,0,2,8,0,medium,200000
2022-09-01,store_2,436.89,0,3,9,0,medium,200000
2022-09-02,store_2,435.09,0,4,9,0,medium,200000
2022-09-03,store_2,565.16,0,5,9,1,medium,200000
2022-09-04,store_2,550.23,0,6,9,1,medium,200000
2022-09-05,store_2,348.52,0,0,9,0,medium,200000
2022-09-06,store_2,390.57,0,1,9,0,medium,200000
2022-09-07,store_2,406.23,0,2,9,0,medium,200000
2022-09-08,store_2,369.98,0,3,9,0,medium,200000
2022-09-09,store_2,451.41,0,4,9,0,medium,200000
2022-09-10,store_2,509.38,0,5,9,1,medium,200000
2022-09-11,store_2,614.47,1,6,9,1,medium,200000
2022-09-12,store_2,385.34,0,0,9,0,medium,200000
2022-09-13,store_2,411.0,0,1,9,0,medium,200000
